user_id,session_start_dttm,test_high_contrast_bucket,desktop_flag,satisfaction_metric,session_duration_min,purchase_flag,purchase_amount_rub,rfm_category
15479,2025-01-15 13:24:25,,0,,5,0,0,лояльные
53215,2025-01-15 13:31:50,,1,,5,1,166,лояльные
60257,2025-01-15 13:33:20,,0,,7,1,327,почти потерянные
3141,2025-01-15 13:58:42,,1,,2,0,0,неактивные
59844,2025-01-15 14:00:22,,1,,4,1,327,лояльные
92050,2025-01-15 14:07:57,,0,,9,0,0,лояльные
62704,2025-01-15 14:08:41,,1,,12,0,0,
27928,2025-01-15 14:19:16,,0,,4,1,222,лояльные
45831,2025-01-15 14:50:29,,0,,5,1,252,лояльные
54347,2025-01-15 15:08:10,,1,,6,0,0,почти потерянные
25669,2025-01-15 15:11:09,,0,,5,1,147,лояльные
46529,2025-01-15 15:24:17,,1,,4,0,0,почти потерянные
808,2025-01-15 15:29:12,,0,,3,0,0,почти потерянные
45995,2025-01-15 15:35:43,,1,,3,0,0,лояльные
65841,2025-01-15 15:36:31,,1,,8,0,0,неактивные
52055,2025-01-15 15:38:05,,0,,4,0,0,лояльные
39150,2025-01-15 15:49:52,,0,,4,0,0,лояльные
97569,2025-01-15 15:58:00,,1,,7,0,0,неактивные
85627,2025-01-15 16:06:13,,1,,8,0,0,ушедшие
2390,2025-01-15 16:08:13,,0,,10,1,361,лояльные
40935,2025-01-15 16:11:09,,1,,8,1,163,ушедшие
52127,2025-01-15 16:14:15,,1,,4,0,0,почти потерянные
71120,2025-01-15 16:20:42,,0,,9,0,0,лояльные
94050,2025-01-15 16:24:40,,0,,8,1,266,новые
93654,2025-01-15 16:27:38,,1,,10,1,86,ушедшие
36112,2025-01-15 16:34:31,,0,,2,0,0,неактивные
69773,2025-01-15 16:38:53,,0,,6,1,280,неактивные
68427,2025-01-15 16:40:03,,0,,8,0,0,лояльные
99351,2025-01-15 16:40:07,,0,,4,0,0,неактивные
11996,2025-01-15 16:40:45,,0,,9,0,0,лояльные
27984,2025-01-15 16:44:21,,0,,9,1,168,почти потерянные
67013,2025-01-15 16:54:32,,0,,6,0,0,лояльные
45995,2025-01-15 17:12:33,,0,,9,1,247,лояльные
89195,2025-01-15 17:16:41,,0,,3,0,0,неактивные
68024,2025-01-15 17:18:25,,1,,7,0,0,почти потерянные
74796,2025-01-15 17:18:50,,0,,10,0,0,неактивные
1124,2025-01-15 17:30:15,,1,,4,1,245,неактивные
12529,2025-01-15 17:40:07,,0,,8,0,0,лояльные
92405,2025-01-15 17:44:21,,1,,5,0,0,лояльные
77941,2025-01-15 17:47:27,,0,,3,1,148,неактивные
7822,2025-01-15 17:48:45,,0,,5,0,0,лояльные
39172,2025-01-15 17:54:50,,1,,9,1,204,лояльные
92698,2025-01-15 17:58:13,,0,,4,1,126,лояльные
69737,2025-01-15 18:05:05,,0,,4,0,0,лояльные
36636,2025-01-15 18:05:50,,0,,5,0,0,лояльные
77238,2025-01-15 18:16:34,,0,,7,0,0,лояльные
21019,2025-01-15 18:21:44,,0,,5,1,128,лояльные
59460,2025-01-15 18:38:39,,1,,5,0,0,почти потерянные
16782,2025-01-15 18:56:18,,0,,11,0,0,лояльные
76936,2025-01-15 19:00:34,,0,,10,0,0,неактивные
78119,2025-01-15 19:07:37,,0,,8,0,0,лояльные
60498,2025-01-15 19:10:10,,1,,7,0,0,лояльные
16586,2025-01-15 19:10:19,,0,,8,1,125,лояльные
10946,2025-01-15 19:27:44,,1,,10,0,0,лояльные
67851,2025-01-15 19:29:16,,1,,7,1,256,лояльные
36828,2025-01-15 19:40:04,,0,,4,1,117,лояльные
55577,2025-01-15 19:41:19,,1,,3,0,0,лояльные
79078,2025-01-15 20:06:18,,0,,6,1,287,неактивные
17981,2025-01-15 20:08:17,,1,,5,0,0,неактивные
9665,2025-01-15 20:32:43,,0,,9,1,387,лояльные
70498,2025-01-15 20:39:14,,1,,5,0,0,лояльные
98513,2025-01-15 20:58:57,,1,,8,1,192,почти потерянные
69773,2025-01-15 21:29:11,,0,,9,0,0,неактивные
84422,2025-01-15 21:36:03,,0,,8,0,0,неактивные
83799,2025-01-15 21:45:04,,0,,6,0,0,неактивные
57398,2025-01-15 22:24:56,,0,,2,0,0,почти потерянные
84964,2025-01-15 22:36:49,,1,,10,0,0,ушедшие
15106,2025-01-15 22:39:48,,0,,7,1,277,неактивные
22406,2025-01-15 22:46:09,,0,,8,0,0,лояльные
34823,2025-01-15 22:50:51,,1,,5,1,177,неактивные
2092,2025-01-15 23:22:32,,0,,5,1,166,лояльные
77462,2025-01-15 23:23:08,,0,,6,0,0,
34087,2025-01-16 00:09:41,,0,,8,0,0,лояльные
77173,2025-01-16 00:25:15,,1,,5,0,0,неактивные
81579,2025-01-16 00:26:12,,0,,6,0,0,неактивные
35872,2025-01-16 00:30:30,,0,,4,0,0,лояльные
21410,2025-01-16 00:47:54,,0,,5,0,0,
400,2025-01-16 01:10:08,,0,,6,0,0,неактивные
67499,2025-01-16 02:02:27,,0,,5,0,0,лояльные
37248,2025-01-16 02:07:56,,0,,0,0,0,неактивные
93393,2025-01-16 02:26:00,,0,,9,1,179,неактивные
3062,2025-01-16 02:41:11,,1,,8,0,0,почти потерянные
47176,2025-01-16 02:41:21,,0,,11,0,0,лояльные
34272,2025-01-16 02:43:44,,0,,8,0,0,новые
15212,2025-01-16 02:52:45,,0,,4,0,0,неактивные
30290,2025-01-16 02:53:47,,0,,7,0,0,лояльные
25818,2025-01-16 03:11:50,,0,,8,0,0,лояльные
79349,2025-01-16 03:30:31,,1,,4,1,363,лояльные
24844,2025-01-16 03:41:00,,1,,9,1,157,почти потерянные
53110,2025-01-16 03:41:56,,1,,4,1,219,новые
28737,2025-01-16 03:45:08,,0,,9,0,0,почти потерянные
56926,2025-01-16 03:48:05,,0,,5,0,0,лояльные
71693,2025-01-16 04:03:12,,0,,8,0,0,почти потерянные
79613,2025-01-16 04:10:53,,0,,10,0,0,лояльные
49265,2025-01-16 04:31:38,,0,,7,0,0,лояльные
56666,2025-01-16 05:05:18,,0,,6,1,137,неактивные
85100,2025-01-16 05:43:27,,0,,2,0,0,лояльные
38929,2025-01-16 06:41:37,,1,,10,0,0,почти потерянные
73239,2025-01-16 07:42:54,,0,,6,0,0,лояльные
82223,2025-01-16 07:50:31,,1,,4,0,0,лояльные
68841,2025-01-16 08:04:28,,0,,5,0,0,новые
31178,2025-01-16 08:06:48,,1,,3,0,0,неактивные
42619,2025-01-16 08:08:08,,0,,6,0,0,почти потерянные
69895,2025-01-16 08:08:55,,1,,4,1,310,почти потерянные
24175,2025-01-16 08:24:18,,0,,12,1,104,новые
36098,2025-01-16 08:36:26,,0,,7,0,0,неактивные
5080,2025-01-16 08:37:50,,1,,7,1,141,лояльные
55839,2025-01-16 08:39:00,,0,,7,0,0,почти потерянные
60601,2025-01-16 08:42:19,,0,,4,1,328,лояльные
38513,2025-01-16 08:56:40,,1,,13,0,0,лояльные
45601,2025-01-16 09:05:30,,0,,8,1,240,лояльные
18550,2025-01-16 09:31:06,,1,,2,0,0,лояльные
60975,2025-01-16 09:32:30,,0,,6,0,0,лояльные
97211,2025-01-16 09:41:37,,0,,4,0,0,неактивные
1165,2025-01-16 09:44:47,,0,,8,1,320,неактивные
53625,2025-01-16 09:44:53,,0,,3,0,0,
36430,2025-01-16 09:50:38,,1,,6,1,332,почти потерянные
3908,2025-01-16 09:53:02,,1,,4,0,0,лояльные
5369,2025-01-16 10:06:29,,0,,8,0,0,новые
39053,2025-01-16 10:09:23,,1,,10,0,0,
89195,2025-01-16 10:09:45,,0,,6,0,0,неактивные
68804,2025-01-16 10:18:28,,0,,5,1,482,почти потерянные
4247,2025-01-16 10:26:46,,0,,5,0,0,новые
22864,2025-01-16 10:27:41,,0,,8,0,0,лояльные
1477,2025-01-16 10:30:59,,1,,9,0,0,лояльные
92698,2025-01-16 10:44:58,,1,,3,0,0,лояльные
35081,2025-01-16 10:57:33,,0,,9,0,0,неактивные
87831,2025-01-16 11:05:21,,0,,10,0,0,ушедшие
90532,2025-01-16 11:11:46,,0,,8,1,135,неактивные
82223,2025-01-16 11:16:19,,0,,6,0,0,лояльные
78119,2025-01-16 11:35:14,,0,,7,0,0,лояльные
23840,2025-01-16 11:39:29,,0,,3,1,434,неактивные
40529,2025-01-16 12:10:53,,0,,4,1,101,почти потерянные
32140,2025-01-16 12:12:04,,1,,2,0,0,лояльные
80681,2025-01-16 12:23:27,,0,,6,0,0,лояльные
68187,2025-01-16 12:49:06,,0,,6,0,0,лояльные
18282,2025-01-16 12:56:14,,1,,4,0,0,
75077,2025-01-16 12:58:46,,0,,4,0,0,неактивные
16499,2025-01-16 13:06:19,,1,,6,1,144,лояльные
11409,2025-01-16 13:15:42,,0,,8,1,364,лояльные
7720,2025-01-16 13:21:43,,1,,8,0,0,почти потерянные
71128,2025-01-16 13:32:58,,0,,11,0,0,почти потерянные
81897,2025-01-16 13:52:06,,1,,9,0,0,новые
38369,2025-01-16 14:11:32,,0,,11,0,0,неактивные
2914,2025-01-16 14:11:38,,0,,7,0,0,неактивные
38929,2025-01-16 14:27:47,,0,,7,1,268,почти потерянные
68953,2025-01-16 14:39:48,,0,,10,0,0,лояльные
1896,2025-01-16 14:44:25,,0,,4,1,317,лояльные
52055,2025-01-16 14:54:48,,0,,5,0,0,лояльные
22790,2025-01-16 14:58:58,,1,,8,1,164,почти потерянные
23332,2025-01-16 15:14:45,,1,,11,1,228,неактивные
52563,2025-01-16 15:15:50,,0,,10,0,0,лояльные
20189,2025-01-16 15:35:20,,0,,7,0,0,лояльные
29300,2025-01-16 15:38:07,,0,,8,0,0,новые
14459,2025-01-16 15:41:30,,0,,9,1,179,лояльные
39521,2025-01-16 15:48:52,,0,,8,0,0,
43207,2025-01-16 15:49:02,,0,,8,0,0,почти потерянные
58117,2025-01-16 15:56:24,,0,,4,1,148,почти потерянные
86577,2025-01-16 16:02:19,,1,,8,0,0,лояльные
12029,2025-01-16 16:08:52,,1,,8,1,191,лояльные
11409,2025-01-16 16:34:45,,1,,2,0,0,лояльные
65205,2025-01-16 16:35:21,,0,,2,0,0,почти потерянные
61727,2025-01-16 16:41:30,,0,,2,0,0,лояльные
81288,2025-01-16 16:54:07,,0,,11,0,0,почти потерянные
95653,2025-01-16 17:07:49,,0,,4,0,0,неактивные
5226,2025-01-16 17:26:55,,0,,7,0,0,лояльные
44210,2025-01-16 17:30:34,,0,,5,0,0,лояльные
61378,2025-01-16 17:39:39,,0,,4,1,214,лояльные
68784,2025-01-16 17:40:07,,0,,3,1,244,неактивные
21714,2025-01-16 17:42:11,,0,,5,1,220,почти потерянные
45995,2025-01-16 17:54:09,,0,,6,1,369,лояльные
31171,2025-01-16 17:55:15,,0,,8,0,0,лояльные
46474,2025-01-16 18:25:57,,1,,9,0,0,новые
25247,2025-01-16 18:31:30,,1,,6,1,197,неактивные
68984,2025-01-16 18:36:12,,0,,5,0,0,почти потерянные
93782,2025-01-16 19:05:47,,1,,6,0,0,лояльные
58587,2025-01-16 19:09:31,,0,,4,0,0,лояльные
53854,2025-01-16 19:10:09,,1,,4,0,0,лояльные
76208,2025-01-16 19:21:00,,0,,3,1,172,
98513,2025-01-16 19:24:59,,0,,6,0,0,почти потерянные
89958,2025-01-16 19:30:05,,0,,6,1,177,лояльные
66144,2025-01-16 19:42:25,,1,,7,0,0,почти потерянные
705,2025-01-16 19:43:19,,0,,2,1,106,лояльные
31523,2025-01-16 19:45:53,,0,,5,0,0,лояльные
50645,2025-01-16 20:04:27,,0,,6,0,0,
4202,2025-01-16 20:15:29,,0,,5,0,0,лояльные
20395,2025-01-16 20:18:44,,0,,11,0,0,неактивные
25852,2025-01-16 20:20:01,,1,,8,0,0,почти потерянные
31361,2025-01-16 20:22:52,,0,,5,0,0,почти потерянные
8728,2025-01-16 20:33:15,,1,,8,1,137,неактивные
22528,2025-01-16 20:43:37,,1,,2,0,0,новые
50584,2025-01-16 20:48:35,,0,,6,1,309,лояльные
18302,2025-01-16 20:53:13,,0,,5,0,0,неактивные
43521,2025-01-16 20:54:54,,0,,8,0,0,лояльные
97211,2025-01-16 20:59:27,,0,,4,0,0,неактивные
59342,2025-01-16 21:13:16,,1,,8,0,0,почти потерянные
70960,2025-01-16 21:28:39,,0,,7,0,0,лояльные
46237,2025-01-16 21:33:06,,0,,6,1,211,лояльные
93986,2025-01-16 21:56:22,,0,,7,0,0,лояльные
52231,2025-01-16 22:04:31,,0,,4,0,0,
72805,2025-01-16 22:20:47,,0,,7,0,0,почти потерянные
46237,2025-01-16 22:23:30,,1,,9,0,0,лояльные
65514,2025-01-16 22:26:36,,1,,6,1,194,лояльные
79503,2025-01-16 22:38:17,,0,,5,1,312,неактивные
76274,2025-01-16 22:41:18,,0,,7,0,0,почти потерянные
5285,2025-01-16 22:43:22,,0,,16,1,243,лояльные
6959,2025-01-16 22:47:35,,1,,6,1,184,почти потерянные
83375,2025-01-16 23:00:22,,0,,4,0,0,
86976,2025-01-16 23:02:08,,1,,8,0,0,неактивные
53854,2025-01-16 23:02:47,,1,,8,0,0,лояльные
36136,2025-01-16 23:07:46,,1,,5,1,218,лояльные
22980,2025-01-16 23:07:51,,0,,6,0,0,
36279,2025-01-16 23:19:29,,0,,7,1,586,лояльные
81100,2025-01-16 23:24:34,,0,,6,0,0,лояльные
45680,2025-01-16 23:36:36,,0,,6,1,158,лояльные
92050,2025-01-16 23:47:00,,0,,6,1,358,лояльные
71576,2025-01-16 23:47:25,,1,,10,1,168,
38118,2025-01-16 23:59:38,,0,,6,0,0,лояльные
15173,2025-01-17 00:32:46,,0,,7,0,0,лояльные
97125,2025-01-17 00:43:12,,1,,5,0,0,почти потерянные
62271,2025-01-17 00:43:50,,0,,7,1,743,лояльные
33201,2025-01-17 01:44:15,,0,,8,1,105,неактивные
45995,2025-01-17 02:12:47,,1,,6,1,94,лояльные
44578,2025-01-17 02:34:46,,1,,6,1,254,новые
53729,2025-01-17 03:32:44,,1,,4,0,0,
43133,2025-01-17 04:04:28,,0,,3,1,169,почти потерянные
96973,2025-01-17 04:19:35,,1,,5,0,0,неактивные
2891,2025-01-17 04:52:00,,1,,7,1,209,почти потерянные
73606,2025-01-17 04:58:56,,0,,4,1,258,почти потерянные
97493,2025-01-17 05:20:52,,1,,10,0,0,новые
55003,2025-01-17 06:02:56,,1,,6,0,0,почти потерянные
81800,2025-01-17 06:06:16,,0,,4,0,0,неактивные
95904,2025-01-17 06:42:00,,0,,7,1,187,почти потерянные
78457,2025-01-17 06:47:59,,0,,6,0,0,почти потерянные
15212,2025-01-17 07:01:45,,1,,7,1,312,неактивные
59790,2025-01-17 07:05:52,,1,,11,0,0,почти потерянные
53215,2025-01-17 07:24:38,,1,,5,0,0,лояльные
53729,2025-01-17 07:34:14,,0,,10,0,0,
47798,2025-01-17 07:48:28,,1,,6,0,0,лояльные
11639,2025-01-17 08:00:08,,0,,6,1,177,лояльные
75296,2025-01-17 08:02:42,,1,,7,0,0,неактивные
33507,2025-01-17 08:19:22,,0,,9,1,152,лояльные
53215,2025-01-17 08:28:47,,0,,8,0,0,лояльные
31712,2025-01-17 08:29:10,,0,,6,0,0,лояльные
69687,2025-01-17 08:29:56,,0,,4,0,0,крупные
33294,2025-01-17 08:45:50,,0,,7,1,193,новые
75273,2025-01-17 09:01:40,,0,,8,0,0,неактивные
30632,2025-01-17 09:03:28,,0,,6,0,0,лояльные
96921,2025-01-17 09:13:12,,1,,5,0,0,почти потерянные
44862,2025-01-17 09:15:15,,1,,3,0,0,
18485,2025-01-17 09:25:56,,0,,6,1,150,лояльные
29919,2025-01-17 09:26:48,,0,,4,1,307,неактивные
81379,2025-01-17 09:34:47,,0,,7,1,355,новые
64198,2025-01-17 09:46:43,,0,,7,1,185,лояльные
96170,2025-01-17 09:51:09,,0,,7,0,0,неактивные
92867,2025-01-17 09:56:45,,0,,8,1,260,неактивные
81148,2025-01-17 10:00:39,,0,,9,0,0,почти потерянные
4394,2025-01-17 10:05:44,,0,,7,0,0,неактивные
60257,2025-01-17 10:07:17,,1,,7,0,0,почти потерянные
78457,2025-01-17 10:17:45,,1,,3,0,0,почти потерянные
15606,2025-01-17 10:25:57,,0,,2,0,0,почти потерянные
18485,2025-01-17 10:27:46,,0,,5,0,0,лояльные
33718,2025-01-17 10:34:47,,1,,5,0,0,лояльные
43521,2025-01-17 10:58:38,,0,,4,1,471,лояльные
37384,2025-01-17 11:12:08,,0,,6,1,427,новые
218,2025-01-17 11:14:01,,0,,6,1,198,лояльные
19132,2025-01-17 11:22:29,,0,,3,0,0,неактивные
99401,2025-01-17 12:06:34,,1,,5,0,0,лояльные
82278,2025-01-17 12:11:13,,0,,4,0,0,почти потерянные
88553,2025-01-17 12:28:18,,0,,4,0,0,лояльные
90127,2025-01-17 12:29:08,,0,,5,1,154,новые
90154,2025-01-17 12:47:11,,0,,4,1,176,лояльные
81579,2025-01-17 12:51:59,,0,,4,1,242,неактивные
61727,2025-01-17 13:09:18,,0,,6,0,0,лояльные
99987,2025-01-17 13:40:52,,1,,3,0,0,лояльные
34608,2025-01-17 13:41:14,,0,,4,1,212,лояльные
57866,2025-01-17 13:54:41,,0,,5,0,0,лояльные
65921,2025-01-17 13:58:34,,0,,7,0,0,лояльные
61378,2025-01-17 14:04:09,,0,,7,0,0,лояльные
69515,2025-01-17 14:20:48,,1,,3,0,0,неактивные
24425,2025-01-17 14:22:38,,1,,7,1,242,почти потерянные
97065,2025-01-17 14:27:17,,0,,4,0,0,лояльные
81109,2025-01-17 14:38:05,,0,,4,0,0,неактивные
69352,2025-01-17 15:02:11,,0,,6,1,217,неактивные
22509,2025-01-17 15:07:22,,0,,3,0,0,неактивные
66111,2025-01-17 15:14:56,,1,,3,0,0,лояльные
12473,2025-01-17 15:23:40,,1,,4,0,0,
80235,2025-01-17 15:31:54,,0,,3,1,840,почти потерянные
81398,2025-01-17 15:32:45,,1,,7,1,362,неактивные
49660,2025-01-17 15:50:12,,0,,8,0,0,неактивные
11409,2025-01-17 16:12:18,,0,,9,0,0,лояльные
6475,2025-01-17 16:17:04,,0,,6,1,325,неактивные
83375,2025-01-17 16:22:58,,1,,4,0,0,
25809,2025-01-17 16:55:49,,0,,5,1,232,лояльные
74036,2025-01-17 17:03:38,,0,,8,0,0,лояльные
83952,2025-01-17 17:10:59,,1,,3,0,0,лояльные
21007,2025-01-17 17:11:46,,1,,7,0,0,почти потерянные
7822,2025-01-17 17:15:14,,1,,4,0,0,лояльные
39012,2025-01-17 17:18:11,,1,,8,1,128,лояльные
62212,2025-01-17 17:20:19,,0,,4,0,0,неактивные
32845,2025-01-17 17:46:14,,0,,7,1,332,
69930,2025-01-17 17:52:55,,0,,3,0,0,неактивные
88849,2025-01-17 18:11:24,,0,,5,1,308,новые
27984,2025-01-17 18:11:28,,1,,10,0,0,почти потерянные
26794,2025-01-17 18:32:02,,0,,5,0,0,неактивные
94958,2025-01-17 18:54:42,,1,,3,1,283,неактивные
80956,2025-01-17 19:10:08,,0,,4,0,0,лояльные
97581,2025-01-17 19:19:28,,1,,4,1,358,неактивные
20284,2025-01-17 19:22:17,,0,,5,1,518,неактивные
77011,2025-01-17 19:22:46,,0,,7,1,281,неактивные
55598,2025-01-17 19:23:25,,1,,7,0,0,почти потерянные
19562,2025-01-17 19:23:52,,0,,8,0,0,неактивные
57563,2025-01-17 19:25:17,,0,,8,1,381,новые
96921,2025-01-17 19:41:05,,0,,6,0,0,почти потерянные
47692,2025-01-17 19:45:08,,1,,3,1,269,неактивные
38885,2025-01-17 19:45:52,,0,,6,1,237,неактивные
54160,2025-01-17 19:49:29,,0,,5,0,0,лояльные
55707,2025-01-17 19:57:22,,1,,6,0,0,новые
63924,2025-01-17 20:00:27,,1,,6,1,94,лояльные
70343,2025-01-17 20:03:49,,0,,4,0,0,неактивные
85627,2025-01-17 20:05:40,,1,,4,1,268,ушедшие
78119,2025-01-17 20:16:58,,0,,5,0,0,лояльные
65514,2025-01-17 20:17:45,,0,,8,0,0,лояльные
92090,2025-01-17 20:19:46,,0,,4,0,0,лояльные
35502,2025-01-17 20:20:12,,0,,10,0,0,почти потерянные
21231,2025-01-17 20:20:41,,0,,3,0,0,лояльные
66144,2025-01-17 20:22:27,,0,,7,0,0,почти потерянные
41926,2025-01-17 20:26:09,,0,,8,0,0,лояльные
48762,2025-01-17 20:28:57,,0,,6,0,0,почти потерянные
17257,2025-01-17 20:31:37,,0,,16,0,0,почти потерянные
33035,2025-01-17 20:42:55,,1,,8,0,0,лояльные
19729,2025-01-17 20:52:39,,0,,6,0,0,лояльные
53087,2025-01-17 21:03:00,,1,,13,1,136,
98633,2025-01-17 21:03:41,,0,,6,0,0,ушедшие
87730,2025-01-17 21:13:56,,0,,7,0,0,почти потерянные
61305,2025-01-17 21:17:53,,0,,2,0,0,лояльные
23689,2025-01-17 21:28:10,,0,,4,0,0,лояльные
2373,2025-01-17 21:36:22,,0,,4,1,174,лояльные
73239,2025-01-17 21:48:18,,0,,8,0,0,лояльные
95359,2025-01-17 22:00:19,,0,,8,1,203,почти потерянные
57563,2025-01-17 22:07:57,,1,,8,0,0,новые
85629,2025-01-17 22:17:28,,1,,6,1,282,лояльные
53945,2025-01-17 22:22:56,,1,,10,0,0,неактивные
40475,2025-01-17 22:24:25,,0,,7,1,250,неактивные
90790,2025-01-17 22:38:16,,0,,6,0,0,лояльные
26339,2025-01-17 22:43:03,,0,,4,0,0,почти потерянные
19224,2025-01-17 22:58:55,,0,,9,1,453,почти потерянные
58329,2025-01-17 23:01:09,,1,,5,1,123,почти потерянные
40804,2025-01-17 23:08:27,,0,,6,0,0,неактивные
29300,2025-01-17 23:17:08,,1,,7,1,365,новые
74714,2025-01-17 23:40:11,,0,,2,0,0,лояльные
56633,2025-01-17 23:43:20,,0,,8,1,404,неактивные
32845,2025-01-17 23:51:11,,0,,3,1,278,
53625,2025-01-17 23:53:13,,1,,0,0,0,
65033,2025-01-18 00:04:11,,1,,7,0,0,почти потерянные
1472,2025-01-18 00:27:00,,1,,3,0,0,почти потерянные
66144,2025-01-18 00:46:40,,0,,7,0,0,почти потерянные
1871,2025-01-18 00:51:29,,1,,7,1,327,новые
96586,2025-01-18 01:05:24,,1,,5,0,0,лояльные
64569,2025-01-18 01:13:57,,1,,7,1,122,неактивные
92920,2025-01-18 01:22:07,,0,,7,0,0,лояльные
87564,2025-01-18 01:27:25,,0,,8,1,484,почти потерянные
47815,2025-01-18 01:58:15,,0,,4,0,0,
71120,2025-01-18 02:09:35,,1,,4,0,0,лояльные
81288,2025-01-18 02:38:53,,0,,5,1,313,почти потерянные
30876,2025-01-18 02:41:25,,1,,4,1,174,неактивные
99755,2025-01-18 02:47:23,,1,,4,0,0,лояльные
31706,2025-01-18 02:52:51,,0,,10,0,0,лояльные
5407,2025-01-18 03:51:02,,0,,3,1,153,лояльные
61378,2025-01-18 04:50:18,,1,,4,0,0,лояльные
79503,2025-01-18 05:00:07,,0,,8,1,256,неактивные
30934,2025-01-18 05:22:11,,1,,3,0,0,неактивные
47598,2025-01-18 05:43:34,,0,,6,1,292,лояльные
64198,2025-01-18 05:51:21,,0,,8,0,0,лояльные
88278,2025-01-18 05:57:30,,0,,8,0,0,почти потерянные
25818,2025-01-18 06:22:14,,0,,5,0,0,лояльные
43964,2025-01-18 06:45:34,,0,,8,1,196,лояльные
96712,2025-01-18 06:55:15,,0,,4,0,0,лояльные
2447,2025-01-18 07:17:26,,0,,6,0,0,почти потерянные
47127,2025-01-18 08:03:42,,0,,11,1,244,почти потерянные
2180,2025-01-18 08:04:05,,0,,11,0,0,новые
63715,2025-01-18 08:05:58,,0,,8,0,0,лояльные
77716,2025-01-18 08:22:00,,1,,6,0,0,почти потерянные
86861,2025-01-18 08:27:02,,1,,4,1,137,лояльные
18899,2025-01-18 08:30:32,,0,,9,0,0,неактивные
33548,2025-01-18 08:30:50,,0,,6,0,0,неактивные
4484,2025-01-18 08:49:50,,0,,7,0,0,неактивные
48241,2025-01-18 08:58:26,,0,,5,0,0,лояльные
73260,2025-01-18 09:02:02,,0,,9,1,306,почти потерянные
14944,2025-01-18 09:13:07,,0,,5,0,0,почти потерянные
76208,2025-01-18 09:31:12,,1,,3,1,155,
34608,2025-01-18 09:37:58,,0,,5,1,198,лояльные
97893,2025-01-18 09:41:11,,0,,4,1,266,лояльные
73091,2025-01-18 09:48:16,,1,,5,0,0,почти потерянные
41432,2025-01-18 09:49:43,,1,,5,1,686,почти потерянные
66726,2025-01-18 10:25:58,,0,,5,0,0,лояльные
89096,2025-01-18 10:40:10,,0,,10,0,0,почти потерянные
50863,2025-01-18 11:13:01,,0,,6,0,0,новые
25669,2025-01-18 11:14:52,,0,,7,1,117,лояльные
60167,2025-01-18 11:29:36,,0,,8,1,304,лояльные
84964,2025-01-18 11:51:43,,0,,3,0,0,ушедшие
3141,2025-01-18 11:58:06,,0,,9,0,0,неактивные
89736,2025-01-18 11:58:23,,1,,7,0,0,неактивные
64361,2025-01-18 12:02:01,,1,,2,0,0,лояльные
53087,2025-01-18 12:05:07,,0,,6,1,333,
23332,2025-01-18 12:12:35,,1,,6,1,289,неактивные
2800,2025-01-18 12:16:53,,1,,2,0,0,лояльные
36762,2025-01-18 12:18:02,,1,,9,0,0,лояльные
16994,2025-01-18 12:53:48,,1,,6,1,152,неактивные
68804,2025-01-18 13:00:25,,1,,2,0,0,почти потерянные
77116,2025-01-18 13:03:53,,1,,4,0,0,лояльные
86645,2025-01-18 13:04:56,,0,,2,1,166,лояльные
218,2025-01-18 13:05:04,,0,,5,0,0,лояльные
18113,2025-01-18 13:11:18,,0,,6,0,0,лояльные
90371,2025-01-18 13:14:57,,0,,5,1,309,лояльные
46794,2025-01-18 13:15:49,,1,,7,0,0,неактивные
89195,2025-01-18 13:37:44,,0,,6,0,0,неактивные
14944,2025-01-18 13:57:44,,0,,11,0,0,почти потерянные
1289,2025-01-18 14:03:29,,0,,4,1,138,почти потерянные
24678,2025-01-18 14:10:43,,0,,4,0,0,новые
30290,2025-01-18 14:20:29,,0,,11,0,0,лояльные
60520,2025-01-18 14:44:22,,0,,8,1,104,лояльные
91601,2025-01-18 14:49:54,,0,,3,1,127,почти потерянные
36098,2025-01-18 14:53:45,,0,,3,0,0,неактивные
38409,2025-01-18 15:09:59,,0,,2,0,0,почти потерянные
15338,2025-01-18 15:13:35,,0,,6,1,191,лояльные
35716,2025-01-18 15:28:12,,1,,2,1,289,неактивные
48241,2025-01-18 15:35:37,,0,,8,1,170,лояльные
67090,2025-01-18 15:45:03,,1,,14,0,0,почти потерянные
28309,2025-01-18 15:52:20,,0,,6,1,179,почти потерянные
30037,2025-01-18 15:54:29,,1,,4,0,0,неактивные
90371,2025-01-18 16:04:20,,0,,9,0,0,лояльные
89958,2025-01-18 16:18:41,,1,,3,0,0,лояльные
95645,2025-01-18 16:22:20,,0,,5,0,0,лояльные
37568,2025-01-18 17:03:06,,0,,8,1,144,неактивные
57398,2025-01-18 17:05:55,,0,,5,0,0,почти потерянные
37603,2025-01-18 17:07:18,,0,,1,1,349,неактивные
31137,2025-01-18 17:10:44,,1,,2,0,0,почти потерянные
61378,2025-01-18 17:16:09,,0,,6,1,189,лояльные
49265,2025-01-18 17:38:28,,0,,6,1,177,лояльные
24489,2025-01-18 17:44:33,,0,,3,0,0,лояльные
27259,2025-01-18 17:54:17,,0,,7,0,0,неактивные
68292,2025-01-18 17:57:29,,0,,5,0,0,почти потерянные
61288,2025-01-18 18:00:21,,0,,10,0,0,новые
14459,2025-01-18 18:04:12,,0,,9,0,0,лояльные
61872,2025-01-18 18:12:17,,1,,7,0,0,почти потерянные
15173,2025-01-18 18:23:26,,0,,8,0,0,лояльные
78553,2025-01-18 18:30:44,,0,,7,1,184,лояльные
